sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:47:43;47.50;45.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:50:21;58.00;56.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:52:50;48.25;46.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:55:21;49.75;47.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:00:18;28.75;26.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:05:27;30.50;28.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:10:26;28.50;26.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:12:55;29.75;27.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:15:22;28.75;26.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:17:57;37.75;35.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:25:48;29.25;27.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:28:30;38.75;36.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:30:58;26.50;24.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:33:40;34.75;32.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:38:48;30.00;28.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:41:23;38.75;36.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:43:50;38.50;36.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:46:18;35.75;33.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:48:46;29.00;27.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:51:15;32.50;30.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:53:44;55.75;53.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T10:59:02;28.25;26.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:01:42;42.25;40.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:04:10;32.50;30.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:06:37;29.50;27.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:09:15;42.33;40.33
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:11:51;32.00;30.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:14:20;32.00;30.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:16:48;30.67;28.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:19:16;54.75;52.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:24:10;35.00;33.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:26:39;33.50;31.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:29:09;34.50;32.50
